2008;6;13;3.4;0;NA;0.2;0.2;0.6;0.2;4.2;1.6;10.4;4.8;0;1.6;3.2;0;NA;0;5.8;1;1.4;7.2;28.4;4.6;0.6;0.2;1;1.8;0.6;1.2;0;0;0;0;1.6;12.6
2008;6;14;5.2;3;NA;0;0;0;0;0;0.6;3.8;2;0.6;0;2;2.8;NA;2;0;3.6;0.2;4;1.2;0;7;0;0;0.6;0;0;0;0;3.4;2.6;0;3.6
2008;6;15;3.2;2;NA;0.6;0;0;0.2;7.4;8.6;24.8;26;0.4;0;0.4;2.6;NA;10.4;0.2;19.8;0;9.2;17.2;2.2;3.2;0;1;1.6;0;0;0;0.2;0;0.8;3.2;23.6
2008;6;16;0;0;NA;0;0.2;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;6;17;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;6;18;1.2;0;NA;1.2;1;2.4;3.2;2;1;0.2;0.4;1;0;0.2;0;NA;0;9;3.4;7.6;2.6;2.8;7.8;2.6;1;0.6;5.2;0.4;2.8;3;1.6;0.4;0.6;1.2;1.2
2008;6;19;0;0;NA;0;0;0;0;0;2;0;0;0;0;0;0;NA;0;0;0;0.2;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0
2008;6;20;0;0;NA;0;0;0;0;0;0;0;0;0.2;0;0;0;NA;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0
2008;6;21;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;6;22;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;6;23;0;0;NA;0.2;0;0;0;0;0;0;0;0.2;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;6;24;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;6;25;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;6;26;0;0;NA;0;0;0;0;0;0;0;0;0.2;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;6;27;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;5.8;0;0;0;0;7.6;0;0;0;0;0;0;0;0;0;0;0;0
2008;6;28;0;0;NA;7.6;0;0;0.6;0;0;0;0;16;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;6;29;0;0;NA;0.4;0;1.2;1.8;0;0;0;0;0.2;0;0;0;NA;0;3;0;25.2;5.6;10.2;4.2;0;0;0;1.4;0;4.4;0;2.8;0;0;0;0
2008;6;30;0;0;NA;0;0;3.4;0;0;0;0;0;1;0;0;0;NA;0;0;0;0;0.2;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0
2008;7;1;5.8;0;NA;11.4;1.6;7.6;1.8;0;0;0;0;11;0;0;1.4;NA;0;3.4;6.2;5.2;2.4;9;20.2;0;0;0;0;0;10.4;0;0;2;41.2;0;0
2008;7;2;0;0;NA;0;0;1;0.2;0;0;0;0;1.8;0;0;0;NA;0;0.4;0.8;0;0;0;2.4;0;0;0;1;0;0;0;0;0;0;0;0
2008;7;3;1;0;NA;21.8;1.4;10.6;12.2;10.2;0;0;0;6.8;10;0;0;NA;0;1.4;6.4;2.8;3.6;15;0.6;0.4;1;0;35.8;0;5.4;1.6;1.2;0;1.2;0.4;6.6
2008;7;4;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;7;5;0;0;NA;0;0;0;0;0;0;0;0;0.2;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;7;6;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;7;7;0;0;NA;0.2;0;0;0;0;0;0;1.8;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;7;8;0;0;NA;0;0;0;0;0;0;0;0.4;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;7;9;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;7;10;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;7;11;0;0;NA;0.2;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;7;12;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;7;13;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;7;14;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;2.6;1.4;1.6;2.6;0;1.4;0.8;0;0;2;0;0;0;0;0;0;0;0
2008;7;15;0;0.2;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;7;16;0;0;NA;0;0;0;0;0;0;0.2;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;7;17;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;7;18;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;7;19;0;0;NA;0;0;0;0.2;0;0;0;0;0;0;0;0;NA;0;0;0;0.4;0.2;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0
2008;7;20;0;0;NA;0;0;0;0;0;0;1.6;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;7;21;0;0;NA;0.4;0;0;0;0;0;0;0;0;0;0;0;NA;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;7;22;1.2;0.8;NA;0.8;1.2;8;10.4;4.4;8;14;18;0.2;0;8.6;2;NA;30.4;5.4;2.6;8.8;9.6;15.2;8.4;16.8;0.4;0.4;8.2;0;7;1;1;20.2;14;2;2.8
2008;7;23;6.8;1.4;NA;0;0;0;0;0.2;0;6.4;2;0;0;1.8;0.8;NA;13.2;0.2;0;0.2;0.2;0.6;0;0.6;0;0;0;0;0.2;0;10.6;0.8;0.6;1.4;1
2008;7;24;0;0.2;NA;0;0;0;0;0;0;1.8;5.2;0;0;0.4;0.2;NA;1.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;7;25;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;7;26;0;1.6;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;7;27;0.2;0;NA;0;0;1;0;0.4;0;0;0;0.6;0;0;0;NA;1.6;0.4;0;0;0;0;0;0;0;0;0.6;0;0;1.6;3.4;0;0;0.4;0
2008;7;28;0;0;NA;1;0;12.8;2.6;0.4;0;0;0;8.8;13;0;0;NA;0;20.2;0;2;0.4;0;23.2;0;0;0;27.6;0;21.6;0;30.2;0;1;0;0
2008;7;29;0;0;NA;0;0;0;0.2;0;0;0;0;0;0;0;0;NA;0;0.8;0;0;0;0;0.2;0;0;0;0.8;0;0;0;0;0;0;0;0
2008;7;30;0;0;NA;0;0;1;10.2;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;7;31;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;8;1;0;0;NA;0.8;0.8;7.4;3.2;0;0;0;0;0;0;0;0;NA;0;18.8;0;2.2;0;0;51.8;0;1;1;0;0;0.4;0;0.2;0;0;0;0
2008;8;2;0;0;NA;0.2;0;21.2;7.6;0;0;0;0;9;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0.4;0.2;1.8;0;0;0;0;0;0
2008;8;3;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;8;4;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;8;5;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;8;6;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;8;7;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;13.6;0;0;0;0;0;0;0;0
2008;8;8;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;8;9;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;8;10;0;2;NA;34.4;0.6;3;4;0;0;0;0;16.4;8.6;0.2;2;NA;0;0;0;3.2;0;0.8;0;0;3.2;2.6;1.6;2;0;0;1.2;1.6;0.2;0;0
2008;8;11;0;0;NA;0;0;0;0;0;0;0;0;0.2;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;8;12;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;8;13;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;8;14;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;8;15;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;8;16;0;0;NA;5;0.6;1.2;5;0;0;0;0;0;0;0;0;NA;0;3;0;2.4;0;0;5.6;0;4;2.6;0.6;0.6;0;0;0;0.6;0.8;0;0
2008;8;17;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;8;18;0;0;NA;0;0;0;1;0;0;0;0;0;0;0;0;NA;0;1.4;0;0.2;0;0.2;4.8;0;0;0;0;0;0;0;0;0;0;0;0
2008;8;19;0;0;NA;0;0;0;0;0;0;0;0;0.2;0;0;0;NA;0;0;0;0;0.2;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0
2008;8;20;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;8;21;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;8;22;0;0;NA;0.4;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;8;23;0;0;NA;0.4;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;8;24;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;8;25;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;8;26;0;0;NA;0;0;0;0;0;0;0;0;0.2;0;0;0;NA;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;8;27;0;0;NA;14.2;0;0;0;0;0;0;0;0.4;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;8;28;0;0;NA;11.6;0;0;0;0;0;0;0;0;0;0.2;0.2;NA;0;9.6;0;0;0;0;0;0;0.4;7.8;0;1.2;0;0;0;0;0;0;0
2008;8;29;0.2;0.2;NA;0;0;9.6;2;6.4;0;0;0;2.6;2;1;0;NA;0;1;0;3.4;0;1.2;1;0;0;0;13.8;0;0.4;0;0.2;0;0.2;0.8;0
2008;8;30;0;0;NA;0;0;0;0;0;0;0;0;0.2;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;8;31;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;9;1;0;0;NA;0;0;0;0;0;0;0;0;0.2;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;9;2;0.6;3.8;NA;0;0;0;0;0.8;0;0.4;1;5.2;6;3.2;14;NA;0;0;0.2;10.4;10.8;9.8;0;0.6;0;0;0.2;13.4;1;0;5.4;2.8;0.6;3;0.2
2008;9;3;0.2;12;NA;14.8;1.4;0;0;0;0;0;0;1.8;0;2.4;1.6;NA;0;0;0;0;0;0;0;0;1.6;11.8;0;0.8;2;12;1;19.2;44.6;0;0
2008;9;4;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;9;5;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;9;6;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;9;7;0;0.4;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;9;8;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0.4;0;0;0;0;0.4;0;0;0;1.2;0;0;0;0.4;0;0;0
2008;9;9;0;0;NA;0;0.4;0;0;0;0;0;0;0.2;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;9;10;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;9;11;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;9;12;0;0.4;NA;3;12;0;0;0.8;0;0;0;5.6;1;0.2;0;NA;0;0;0;1.8;0;0.6;0;0;0.4;1.4;0;4;4.6;1;2.6;7;0.2;0;0
2008;9;13;1.8;1.2;NA;9.2;2.4;7.6;6.2;3.4;4.4;2;1.2;10.6;1;0.8;1.4;NA;2.8;10.4;3.2;11.6;4.8;3;8.2;5.6;3.4;5.8;6.2;2.4;4.4;3;2.8;6.6;5.4;1.8;2.6
2008;9;14;0;0;NA;1;0;0.4;1.4;0;0.2;0;0.6;0.8;0;0;0.4;NA;0;9.6;0.8;0.6;0.8;0;3.6;0;0.2;0.8;1.4;1.2;1;0;0.4;2;0.2;0.4;0.2
2008;9;15;7.4;21.6;NA;2.4;0.2;0;0;27.4;30.6;9.4;11.8;9.6;3.6;14.2;23.2;NA;32;0;0.4;0.2;9.2;10.2;4;7.8;4.8;4.2;0;1.8;6.8;0;3;7.8;36.2;2.8;4
2008;9;16;13.8;13.2;NA;0.4;7.8;14;13.8;9.6;25;24.8;30.2;1.2;1;2;13.6;NA;11.4;30.8;16.4;38.4;12.8;33;19.2;12.4;2.2;3.8;23.6;2.8;16;10;17.4;20.4;21.2;12.8;11.4
2008;9;17;0.4;1.2;NA;5.4;0;0;0;0;2.2;2.8;0.2;6;0;0.8;2;NA;18.6;0.2;0;0.4;0;1.6;0;0;0;1;0;0.8;0;0;0;1.2;0.2;0.2;1.2
2008;9;18;0;0;NA;0;0;0;0;0;0;0;0;0.2;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;9;19;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;1.2;0;0.4;0;0;0.4;0;0;0;0.4;0;0;0;0;0;0;0;0
2008;9;20;22.4;28;NA;20.6;20.4;17.8;16.4;14.2;12.4;15.2;22;22.6;20;23.4;23.2;NA;9.2;19.6;15.6;19.8;9.2;17.6;13.6;20.4;17.4;19.2;15.2;18.6;20.4;17;15.8;24.4;30.4;16.6;18.4
2008;9;21;7.6;9.6;NA;3.8;2;0;0;4.6;10.2;4.6;5;4;6;9.4;5.8;NA;0.6;2.2;0.8;3.6;1;2.8;0;4.6;0.4;1.8;1.2;3;1.8;0;7;15.2;8;5.2;12.6
2008;9;22;1.8;0.4;NA;3.2;0.6;2.6;1.4;2;3.2;20;1.4;2.6;0;1;5;NA;3;1.8;0;4.4;0.2;1;1;0.6;1.6;1;0.6;1.2;2;3;1.8;3.2;1.6;1.8;1.4
2008;9;23;4.6;0.6;NA;2.6;0;0;0;0.8;0;0.4;15.6;1.8;0;0.2;1.4;NA;0;0;0.2;0.8;0;0;0;0;1.4;0.2;0;0.4;2;0;0.2;0;0;0.6;0.8
2008;9;24;0;0.6;NA;0;0;0;0;0;0.4;0;4.8;0.4;0;6.6;0.2;NA;0;0;0;0;2.6;0.4;0;0;0;0;0;0;0;0;0;4.2;3;0.2;0
2008;9;25;2.2;0.2;NA;0.2;1.6;0.2;0.6;0.6;5;2;0.8;2.6;0;0.6;0;NA;3.4;0;2.6;0.2;2;3;0;6.8;0.4;2;2.4;1.4;0;1;1.8;1.8;2.2;2.4;2.8
2008;9;26;1.2;0.6;NA;0;0.8;0.2;0;0.2;9.2;17.2;7.4;0.6;0;2.6;1.4;NA;3.2;5.2;10.4;5.2;4.6;12.6;0;10;0;0.2;15.2;1.2;3.4;0;1.2;4;1.8;0.6;8.6
2008;9;27;10;2.8;NA;3.6;3.4;3.8;2.4;8.4;19;18.4;8.6;0.2;6.6;5.6;2.6;NA;11.2;12.6;36.4;26;0.4;24.4;0;40.4;2.6;1.8;27.6;7.6;24.8;3;6.2;27.8;10.8;8.4;19.8
2008;9;28;1.2;2.4;NA;1.2;4.2;1;3.4;3.8;3;0.8;0.2;1.8;3;0.6;2.8;NA;8.6;0.6;7.2;2;12.6;3.2;1;2.8;2.4;2.4;2.8;3.2;1.2;0;1.2;10.4;5;2;2.4
2008;9;29;9;8;NA;0;0;0.2;0;0.8;0;0.4;0.4;0;0;4;3.2;NA;8.8;0.4;0;0.4;0;0.2;0;0;0;0;0.6;0;0;0;0.2;0.8;0.4;3.6;0
2008;9;30;0;0;NA;0;0.2;0;0;0;0;0;0.4;0.2;0;0.2;0;NA;0;0;0.2;0.2;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0
2008;10;1;0;0;NA;0;0;0;0;0;0;0;0.2;0.2;0;0;0;NA;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;10;2;0;0;NA;0;0;0;0;0;0;0;0.2;0;0;0;0;NA;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;10;3;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0
2008;10;4;0.6;0;NA;11.8;4.2;3.6;7.6;1.6;0.6;2.2;10.4;2.2;0;0;0;NA;2;6.6;0.6;2.8;0.2;0.6;10.6;1.8;7;7.8;0.2;3.8;4.2;7;3;4.4;5.2;0.8;0
2008;10;5;16.4;2.6;NA;3.8;2.2;2.2;4.2;6.4;6;11.8;14;2.8;0;2.8;1.8;NA;10.8;10.4;25;4.8;12;10.4;7;3.8;1.4;2.6;9.2;1.6;4.4;3;5.2;3.8;6.2;9.2;3.6
2008;10;6;0;0;NA;0.2;0;0;0;0;0;0;0.2;0;0;0;0;NA;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;10;7;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;10;8;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;10;9;0;1.4;NA;0;0.2;0;0;0;0;0;0;1.8;0;0;2.2;NA;0;0;0.2;0;0;0;0;0;0;0;0;0;0.2;0;0;0.2;0;0;0
2008;10;10;0;0;NA;0;0;0;0;0;0;0;0;0.2;0;0.2;0;NA;0;3.2;0.2;0.2;0;0;0;0;0.2;0;0.2;0;0;0;0;0;0;0;0
2008;10;11;0;0;NA;0;0;0;0;0;0;0;0;0.2;0;0.2;0;NA;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0
2008;10;12;0;0;NA;0;0;0;0;0;0;0;0;0.2;0;0.2;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;10;13;0;0;NA;0;0.2;0;0;0;0;0;0;0.2;0;0;0;NA;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;10;14;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;10;15;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;10;16;0;0;NA;0;0;0;0;0;0;0;0;0.2;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;10;17;0;0;NA;0;0;0;0;0;0;0;0.4;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;10;18;0;0;NA;0;0;0.4;1.2;0;0;0;0;0.2;0;0;0;NA;0;2.6;4.2;0;1.2;0;5.4;1.6;0;0;0;0;0;0;0;0;0;0;0
2008;10;19;0;0.4;NA;2.2;0;0;0;0;0;0;0.8;1;0;1.4;0;NA;0.4;0.2;0.2;0;0.2;4.6;0;0;0;0;1.2;0;0;0;3.8;1.4;5.2;0;0
2008;10;20;0;0;NA;0;0;0;0;0;0;0;0;0.2;1;0.4;0.4;NA;0;0;0.2;0;0.2;1.8;0;0;0;0;0;0;0;0;0;0.4;0;0;0
2008;10;21;0;0;NA;0;0;0;0;0;0;0;0.8;0.2;0;0;0;NA;0;0;0.2;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0.2
2008;10;22;0;0;NA;0;0;0;0;0;0;0;0;0.2;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0.2
2008;10;23;0;0;NA;0;0.2;0;0;0;0;0;0;0;0;0.2;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0.2
2008;10;24;0;0;NA;0;0;0;0;0;0;0;0;0;0;0.4;0;NA;0;0.2;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;10;25;0;0;NA;0.6;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2
2008;10;26;0.4;0;NA;0.2;0;0;0;0.8;0;0;0;0;0;0.2;0;NA;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0.2;0.2;0
2008;10;27;0;0;NA;0.2;0;0;0;0;0;0;0;0;0;0.2;0;NA;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0
2008;10;28;0;0;NA;0.4;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;10;29;5.8;23.2;NA;28.6;13.8;13.2;12;4.2;1.8;1.6;4;38.6;18;13.4;15.2;NA;4.8;20.6;4.6;21;4.4;3.6;27.4;0;16.4;19.6;12.6;11.8;14.6;15;11.2;10.4;11;4.4;2
2008;10;30;7.8;10.8;NA;33.2;8.8;13.2;14;11.4;6.2;7;3.8;36;7;5;14;NA;2.8;22.4;3;25.2;9;5.8;23.6;2.6;10.4;16.2;9.8;7;13.2;5;6.6;16.8;11.8;7.4;3.8
2008;10;31;2.2;0.6;NA;16.2;7.8;3.8;7.2;6.6;0;0;0;5.6;1;0;0;NA;0;5.2;0;7.8;0;0.4;5.2;0;5;15.6;0.6;3.2;5.8;8;9.2;13;18.2;3.8;0
2008;11;1;5.2;9;NA;25.2;7;8;8.8;3;0.8;0.8;0.8;18.2;0;6.6;7;NA;0;14;3.8;13.8;4.2;4.8;10.6;4.6;9;17.2;3.8;9.4;6.4;10;6.2;10.4;8;2.8;0.8
2008;11;2;0;0.8;NA;0.6;0.2;0.2;0;0;0.2;0.2;0;0.4;0;0;0;NA;0;0.8;0;0.2;0;0.2;0.2;0;0.4;0.2;0;0;0;0;0;0;0;0.2;0.2
2008;11;3;0.2;0;NA;0.2;0;0;0;0.2;0;0;0.2;0;0;0.2;0;NA;0.2;0;0;0.2;0;0;0;0;0;0;0.2;0;0;0;0.2;0;0;0.2;0
2008;11;4;1;0;NA;2.8;2.2;2;1.2;1.4;1;0.2;0.4;1.2;0;0;0;NA;0.2;2;0;0;0.2;0.8;4.6;0.8;1.2;1.2;0.2;1.2;3.8;1.6;1.8;1.2;2.6;1.2;0.6
2008;11;5;3;17.2;NA;8;12;14.2;6.6;7.4;7.6;1.6;4.6;19.4;15;6.8;12.2;NA;0.8;18.6;2.8;11;7.8;7.4;21.8;3;9.4;9;7.4;2.4;9.8;15;12.8;3.2;3.6;4;6.4
2008;11;6;0;2.2;NA;1.2;0.2;0;0;0;0;0.2;0.4;9;0;1;4.4;NA;5.2;0;0;0;0;0;0;0;0.2;0.2;0;0.4;0;0;0;2.2;0;0;0.2
2008;11;7;0;0;NA;0;0;0;0;0;2.6;0;0;0;0;0;0;NA;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;11;8;0.2;0;NA;0;0.2;0;0;0.2;0;0;0;0;0;0.2;0;NA;0;0;0;0;2.6;0.2;0;0.2;0;0;0.4;0;0;0;0;0;0;0;0
2008;11;9;0;0;NA;0;0;0.2;0.2;0.2;0;0;0.2;0;0;0.2;0;NA;0;0;0.2;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;11;10;0;0;NA;0;0.2;0;0;0;0;0;0;0;0;0.2;0;NA;0;0;0.2;0.2;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0
